budget,popularity,revenue,title,vote_average,vote_count,release_year,release_month,release_day,return
0.0,0.052297,0.0,Sapoot,6.0,1.0,1996.0,11.0,8.0,0.0
0.0,0.530361,0.0,Khamoshi: The Musical,7.6,5.0,1996.0,8.0,9.0,0.0
0.0,0.633962,0.0,Loafer,2.0,1.0,1996.0,6.0,9.0,0.0
0.0,1.412622,0.0,Raja Hindustani,6.1,10.0,1996.0,11.0,15.0,0.0
0.0,0.660941,0.0,Jeet,7.0,4.0,1996.0,8.0,23.0,0.0
0.0,0.320909,0.0,Agni Sakshi,8.5,2.0,1996.0,3.0,14.0,0.0
0.0,1.052675,0.0,Ghatak: Lethal,8.2,3.0,1996.0,11.0,8.0,0.0
0.0,0.777867,0.0,Chachi 420,6.5,14.0,1997.0,12.0,19.0,0.0
1300000.0,2.161941,11000000.0,Dil To Pagal Hai,6.6,41.0,1997.0,10.0,30.0,8.461538461538462
0.0,0.039781,0.0,Bhai,6.0,1.0,1997.0,1.0,1.0,0.0
0.0,1.373163,0.0,Judwaa,7.0,4.0,1997.0,2.0,7.0,0.0
0.0,0.21663,0.0,Gupt: The Hidden Truth,6.8,12.0,1997.0,7.0,4.0,0.0
0.0,0.221302,0.0,Daud,5.6,4.0,1997.0,8.0,22.0,0.0
0.0,0.959473,0.0,Aflatoon,6.0,3.0,1997.0,12.0,19.0,0.0
0.0,0.38647,0.0,Bade Miyan Chote Miyan,5.0,7.0,1998.0,10.0,6.0,0.0
0.0,1.010084,0.0,China Gate,5.4,4.0,1998.0,11.0,27.0,0.0
0.0,0.375371,0.0,Pyaar Kiya To Darna Kya,6.3,10.0,1998.0,3.0,27.0,0.0
0.0,0.17381,0.0,Soldier,5.9,5.0,1998.0,12.0,10.0,0.0
0.0,1.624921,0.0,Sharpe's Company,7.0,13.0,1994.0,1.0,1.0,0.0
0.0,0.165381,0.0,On Football,7.3,3.0,2016.0,4.0,21.0,0.0
0.0,1.340182,0.0,The Last House on Cemetery Lane,3.4,11.0,2015.0,2.0,17.0,0.0
0.0,0.995952,0.0,Krampus: The Reckoning,2.5,10.0,2015.0,11.0,3.0,0.0
0.0,0.607721,0.0,The Ice Dragon,7.0,1.0,2012.0,2.0,24.0,0.0
2023012.0,1.519861,0.0,11 Minutes,5.9,15.0,2015.0,9.0,2.0,0.0
0.0,0.013177,0.0,When the Iron Bird Flies,0.0,0.0,2012.0,10.0,20.0,0.0
0.0,1.635063,0.0,Do I Sound Gay?,6.2,20.0,2014.0,7.0,10.0,0.0
0.0,0.000308,0.0,Rocktober Blood,3.8,8.0,1984.0,1.0,1.0,0.0
0.0,0.908897,0.0,'Gator Bait,6.5,2.0,1974.0,6.0,1.0,0.0
4000.0,0.450727,0.0,That's It,6.4,8.0,2008.0,10.0,5.0,0.0
0.0,0.386604,0.0,"Jinxy Jenkins, Lucky Lou",7.9,7.0,2014.0,3.0,19.0,0.0
0.0,1.141182,0.0,Princes and Princesses,7.6,25.0,2000.0,1.0,26.0,0.0
0.0,8.613908,0.0,The Hallow,5.2,209.0,2015.0,11.0,6.0,0.0
0.0,6.900285,490643.0,The Boy and the Beast,7.9,304.0,2015.0,7.0,11.0,0.0
0.0,1.180627,0.0,Toilet,6.0,4.0,2010.0,8.0,28.0,0.0
0.0,0.142052,0.0,This Changes Everything,6.0,2.0,2015.0,9.0,10.0,0.0
0.0,1.856718,0.0,Strella,6.7,11.0,2009.0,2.0,10.0,0.0
0.0,0.096751,0.0,Witch from Nepal,7.0,1.0,1986.0,2.0,27.0,0.0
0.0,1.846418,0.0,Sharpe's Enemy,6.8,13.0,1994.0,6.0,1.0,0.0
0.0,1.426807,0.0,Traceless,5.6,9.0,2010.0,3.0,10.0,0.0
0.0,0.994758,0.0,Can't Change the Meeting Place,7.5,10.0,1979.0,11.0,11.0,0.0
5000000.0,1.491124,0.0,The Master and Margarita,6.2,9.0,2005.0,12.0,19.0,0.0
0.0,0.036214,0.0,På palmblad och rosor,6.0,1.0,1976.0,4.0,3.0,0.0
0.0,1.247536,0.0,Eu Não Faço a Menor Ideia do que eu Tô Fazendo Com a Minha Vida,6.8,10.0,2013.0,12.0,20.0,0.0
0.0,0.073123,0.0,Sem Pena,7.0,1.0,2014.0,10.0,2.0,0.0
1000000.0,0.016713,0.0,Seasick,0.0,0.0,1996.0,4.0,7.0,0.0
0.0,0.088117,0.0,Stray Dog,0.0,0.0,2014.0,6.0,13.0,0.0
0.0,0.15518,0.0,Homecoming,6.5,2.0,2015.0,8.0,21.0,0.0
0.0,0.053078,0.0,Dream Driven,6.0,1.0,2014.0,11.0,28.0,0.0
0.0,1.054305,0.0,Cheap Smokes,6.3,7.0,2000.0,1.0,5.0,0.0
0.0,1.498709,0.0,Containment,5.1,36.0,2015.0,7.0,9.0,0.0
0.0,0.801038,0.0,Lotus Eaters,5.4,5.0,2013.0,4.0,5.0,0.0
0.0,0.506379,0.0,Southwest,5.5,2.0,2011.0,10.0,13.0,0.0
0.0,0.069924,0.0,Henrietta,6.0,1.0,1983.0,12.0,15.0,0.0
0.0,1.375513,0.0,Taal,5.7,15.0,1999.0,8.0,13.0,0.0
0.0,0.702863,0.0,Hum Saath Saath Hain,5.8,18.0,1999.0,11.0,5.0,0.0
0.0,0.425306,0.0,Jaanam Samjha Karo,7.0,3.0,1999.0,4.0,1.0,0.0
0.0,0.036471,0.0,Dil Kya Kare,5.0,1.0,1999.0,1.0,1.0,0.0
0.0,0.701988,0.0,Kaun?,5.0,4.0,1999.0,2.0,26.0,0.0
0.0,0.036541,0.0,Pyaar Koi Khel Nahin,2.0,1.0,1999.0,7.0,23.0,0.0
0.0,0.201944,0.0,Hogi Pyar Ki Jeet,7.5,2.0,1999.0,5.0,7.0,0.0
0.0,1.133102,0.0,Biwi No. 1,5.6,7.0,1999.0,5.0,27.0,0.0
0.0,0.179068,0.0,Hello Brother,6.0,5.0,1999.0,9.0,9.0,0.0
0.0,0.160076,0.0,Kartoos,4.7,3.0,1999.0,5.0,7.0,0.0
0.0,0.49691,0.0,Mast,4.3,3.0,1999.0,10.0,15.0,0.0
0.0,0.318881,0.0,Kachche Dhaage,6.3,2.0,1999.0,7.0,31.0,0.0
0.0,0.028598,0.0,Deewane,3.0,1.0,2000.0,1.0,1.0,0.0
0.0,0.64129,0.0,Dhadkan,7.4,7.0,2000.0,8.0,11.0,0.0
0.0,0.149783,0.0,Khiladi 420,4.5,2.0,2000.0,12.0,29.0,0.0
0.0,0.054117,0.0,Kurukshetra,6.0,1.0,2000.0,11.0,9.0,0.0
0.0,0.441936,0.0,Mela,5.5,4.0,2000.0,1.0,7.0,0.0
0.0,0.492298,0.0,Refugee,5.5,5.0,2000.0,6.0,30.0,0.0
0.0,0.397078,0.0,Kya Kehna,5.0,3.0,2000.0,5.0,18.0,0.0
1000000.0,0.254553,623791.0,Fiza,6.1,7.0,2000.0,9.0,8.0,0.623791
0.0,0.150754,0.0,Bicchoo,3.5,4.0,2000.0,7.0,6.0,0.0
0.0,1.496361,0.0,Har Dil Jo Pyar Karega...,5.4,11.0,2000.0,7.0,23.0,0.0
0.0,0.142619,0.0,Pukar,6.0,4.0,2000.0,2.0,11.0,0.0
0.0,0.071487,0.0,Beti No. 1,3.0,1.0,2000.0,11.0,10.0,0.0
0.0,0.057319,0.0,Khauff,4.0,1.0,2000.0,3.0,2.0,0.0
0.0,0.111472,0.0,Jis Desh Mein Ganga Rehta Hai,7.5,2.0,2000.0,10.0,13.0,0.0
0.0,0.001177,0.0,Hum To Mohabbat Karega,0.0,0.0,2000.0,5.0,26.0,0.0
0.0,0.091809,0.0,Badal,5.0,1.0,2000.0,2.0,11.0,0.0
0.0,1.317935,0.0,Sharpe's Honour,6.3,13.0,1994.0,6.0,8.0,0.0
0.0,1.165251,0.0,A Dangerous Game,0.0,0.0,2014.0,5.0,1.0,0.0
0.0,0.16518,0.0,Aim High In Creation,7.0,2.0,2013.0,11.0,19.0,0.0
0.0,1.286655,0.0,Mr. Dynamite: The Rise of James Brown,7.1,8.0,2014.0,4.0,27.0,0.0
750000.0,3.669491,0.0,The Falling,5.0,60.0,2014.0,10.0,11.0,0.0
0.0,0.378644,0.0,Hundhotellet,5.0,2.0,2000.0,10.0,3.0,0.0
0.0,0.212205,0.0,Romanovin kivet,5.2,6.0,1993.0,11.0,26.0,0.0
2742651.0,0.428404,0.0,Big Love,4.9,7.0,2012.0,2.0,10.0,0.0
0.0,0.89217,0.0,The Hellstrom Chronicle,5.9,8.0,1971.0,5.0,5.0,0.0
0.0,0.167761,0.0,San Francisco 2.0,7.5,4.0,2015.0,9.0,28.0,0.0
0.0,0.223684,0.0,Walnut Bread,7.5,2.0,1977.0,6.0,6.0,0.0
0.0,0.039483,0.0,Cinema: A Public Affair,0.0,0.0,2015.0,2.0,6.0,0.0
0.0,1.463661,0.0,Plan B,7.3,28.0,2009.0,3.0,27.0,0.0
0.0,3.257999,0.0,Anarchy Parlor,5.4,21.0,2015.0,1.0,1.0,0.0
0.0,0.020001,0.0,Hallway,0.0,0.0,2015.0,3.0,15.0,0.0
0.0,0.381912,0.0,"Come Back, Africa",7.0,1.0,1959.0,1.0,1.0,0.0
0.0,0.054984,0.0,Cracked Nuts,8.0,1.0,1931.0,4.0,18.0,0.0
0.0,0.723632,0.0,Death Duel,7.3,5.0,1977.0,7.0,6.0,0.0
0.0,0.009794,0.0,Duffy of San Quentin,0.0,0.0,1954.0,3.0,16.0,0.0
0.0,0.050589,0.0,Alone With People,7.0,1.0,2014.0,7.0,18.0,0.0
0.0,0.345031,0.0,An Afternoon,3.5,1.0,2014.0,10.0,6.0,0.0
0.0,0.075996,0.0,Half Shot at Sunrise,4.0,2.0,1930.0,10.0,4.0,0.0
0.0,0.094595,0.0,Hercules Against the Barbarians,6.0,2.0,1964.0,4.0,16.0,0.0
0.0,0.092081,0.0,Hercules Against the Mongols,6.5,2.0,1963.0,11.0,29.0,0.0
0.0,0.793628,0.0,Hercules Against the Moon Men,1.8,6.0,1964.0,6.0,27.0,0.0
0.0,0.660269,0.0,In the Land of the Head Hunters,6.2,5.0,1914.0,12.0,7.0,0.0
0.0,0.377272,0.0,Break Free,8.0,5.0,2014.0,7.0,14.0,0.0
0.0,0.993337,0.0,Land of Storms,7.5,19.0,2014.0,2.0,8.0,0.0
0.0,0.313156,0.0,Last of the Mobile Hot Shots,0.0,0.0,1970.0,1.0,2.0,0.0
8000000.0,0.637438,0.0,Match,5.4,7.0,2012.0,5.0,1.0,0.0
0.0,0.279544,0.0,You're Killing Me,6.0,2.0,2015.0,7.0,15.0,0.0
0.0,0.375722,0.0,Tru Love,6.7,6.0,2013.0,10.0,4.0,0.0
0.0,0.036799,0.0,Santa Claws,1.0,1.0,1996.0,10.0,22.0,0.0
0.0,0.121374,0.0,Boy,6.0,3.0,2014.0,6.0,19.0,0.0
167.0,0.196275,0.0,The Connection,5.1,5.0,1962.0,10.0,3.0,0.0
0.0,0.339181,0.0,The Conquerors,0.0,0.0,1932.0,11.0,18.0,0.0
0.0,0.523078,0.0,The Delightful Forest,5.4,4.0,1972.0,9.0,20.0,0.0
0.0,0.888674,0.0,The Double O Kid,3.8,8.0,1992.0,9.0,7.0,0.0
0.0,0.243613,0.0,The Exiles,6.9,7.0,1961.0,7.0,13.0,0.0
0.0,0.023059,0.0,Hole,0.0,0.0,2014.0,8.0,14.0,0.0
0.0,0.2738,0.0,The Secret Fury,4.3,4.0,1950.0,2.0,21.0,0.0
0.0,1.047518,0.0,The Victors,8.2,6.0,1963.0,11.0,22.0,0.0
0.0,0.076335,0.0,Underground,5.0,1.0,1928.0,7.0,1.0,0.0
0.0,0.002317,0.0,Asignatura pendiente,6.0,2.0,1977.0,4.0,18.0,0.0
0.0,0.783217,0.0,Isla bonita,3.5,4.0,2015.0,11.0,6.0,0.0
0.0,0.003013,0.0,Positive I.D.,8.0,1.0,1986.0,10.0,28.0,0.0
0.0,0.164387,0.0,"Douro, Faina Fluvial",7.3,4.0,1931.0,9.0,21.0,0.0
0.0,0.01165,0.0,Falling For You,0.0,0.0,1995.0,2.0,21.0,0.0
0.0,0.771781,0.0,Tobruk,6.0,4.0,2008.0,9.0,4.0,0.0
0.0,0.080751,0.0,Last Images of the Shipwreck,7.5,2.0,1989.0,9.0,9.0,0.0
0.0,1.886995,0.0,Gardener of Eden,5.8,5.0,2007.0,4.0,26.0,0.0
0.0,6.347034,0.0,Naomi and Ely's No Kiss List,5.9,272.0,2015.0,9.0,18.0,0.0
0.0,1.519297,0.0,The Subjects,5.5,22.0,2015.0,10.0,8.0,0.0
0.0,0.011574,0.0,Geppo il folle,6.0,1.0,1978.0,12.0,1.0,0.0
0.0,0.268594,0.0,Yuppi Du,6.2,5.0,1975.0,1.0,8.0,0.0
0.0,0.08202,0.0,H2S,5.5,2.0,1969.0,9.0,5.0,0.0
0.0,0.665428,0.0,Aayitha Ezhuthu,6.8,8.0,2004.0,5.0,21.0,0.0
0.0,0.631061,0.0,Maktub,6.2,10.0,2011.0,12.0,16.0,0.0
0.0,0.205891,0.0,Committed,6.2,5.0,2014.0,4.0,6.0,0.0
0.0,0.872312,0.0,The forbidden education,6.6,9.0,2012.0,8.0,13.0,0.0
0.0,0.050728,0.0,Drops of Joy,8.0,1.0,2014.0,7.0,19.0,0.0
0.0,10.754914,0.0,Wildlike,6.6,44.0,2014.0,9.0,25.0,0.0
0.0,0.186823,0.0,"Pizza, Beer, and Cigarettes",5.4,5.0,1998.0,1.0,15.0,0.0
0.0,0.743036,0.0,Fighter Pilot: Operation Red Flag,6.1,8.0,2004.0,12.0,2.0,0.0
0.0,0.490042,0.0,The C-Word,7.0,3.0,2015.0,5.0,3.0,0.0
0.0,6.811994,0.0,All Three of Us,7.8,139.0,2015.0,11.0,4.0,0.0
37000000.0,33.449723,173567581.0,Creed,7.3,1963.0,2015.0,11.0,25.0,4.691015702702702
20.0,2.493638,15.0,William & Kate,5.8,30.0,2011.0,4.0,18.0,0.75
0.0,8.453868,0.0,Dragons: Gift of the Night Fury,6.9,126.0,2011.0,11.0,15.0,0.0
0.0,1.318593,0.0,Innocent Steps,6.1,12.0,2005.0,4.0,28.0,0.0
0.0,2.823378,0.0,Sundays at Tiffany's,5.5,24.0,2010.0,12.0,6.0,0.0
0.0,4.363057,0.0,The Gendarme in New York,6.1,71.0,1965.0,10.0,28.0,0.0
0.0,4.337562,0.0,The Gendarme Takes Off,6.5,71.0,1970.0,10.0,28.0,0.0
0.0,6.479033,0.0,The Gendarme of St. Tropez,6.8,132.0,1964.0,9.0,8.0,0.0
0.0,5.73912,0.0,The Gendarme and the Creatures from Outer Space,6.1,97.0,1979.0,1.0,31.0,0.0
0.0,0.674886,0.0,The Scouting Book for Boys,6.9,8.0,2009.0,1.0,1.0,0.0
0.0,0.092233,0.0,The Girls in the Band,0.0,1.0,2013.0,5.0,10.0,0.0
0.0,0.00195,0.0,Deadbeat at Dawn,6.9,8.0,1988.0,1.0,1.0,0.0
0.0,2.867932,0.0,Twinsters,7.6,71.0,2015.0,7.0,17.0,0.0
0.0,4.398221,0.0,Cosmic Scrat-tastrophe,7.4,45.0,2015.0,11.0,6.0,0.0
0.0,12.642675,22586863.0,Solace,6.2,740.0,2015.0,9.0,3.0,0.0
0.0,0.100626,0.0,Enter Laughing,6.0,1.0,1967.0,1.0,1.0,0.0
0.0,0.002866,0.0,For Singles Only,0.0,0.0,1968.0,6.0,5.0,0.0
0.0,1.112225,0.0,All About Evil,5.6,23.0,2010.0,5.0,1.0,0.0
0.0,1.271808,0.0,Breathing,7.2,19.0,2011.0,9.0,30.0,0.0
0.0,2.712488,0.0,"Bruce Lee, My Brother",7.0,17.0,2010.0,11.0,25.0,0.0
0.0,3.288602,0.0,The Little Ghost,5.3,13.0,2013.0,11.0,7.0,0.0
0.0,0.66693,0.0,True Confessions of a Go-Go Girl,3.8,3.0,2008.0,1.0,1.0,0.0
0.0,0.924941,0.0,Lejdis,5.3,8.0,2008.0,2.0,1.0,0.0
0.0,0.113477,0.0,Money Is Not Everything,8.2,3.0,2001.0,1.0,5.0,0.0
0.0,0.450898,0.0,Zróbmy sobie wnuka,5.4,5.0,2003.0,10.0,10.0,0.0
2100000.0,0.683212,0.0,The Mighty Angel,6.9,8.0,2014.0,1.0,17.0,0.0
0.0,0.386129,0.0,The Dead and the Living,0.0,0.0,2012.0,9.0,25.0,0.0
0.0,0.771924,0.0,Shameless,5.2,9.0,2012.0,7.0,20.0,0.0
1635794.0,0.127616,0.0,Baby Blues,6.2,3.0,2012.0,9.0,10.0,0.0
0.0,0.296873,0.0,Hardkor Disko,6.4,8.0,2014.0,4.0,4.0,0.0
0.0,0.255534,0.0,Cry of the Hunted,6.0,2.0,1953.0,5.0,8.0,0.0
0.0,0.004026,0.0,The Challengers,0.0,0.0,1990.0,10.0,14.0,0.0
2000000.0,1.449353,0.0,A Nanny for Christmas,5.2,12.0,2010.0,11.0,23.0,0.0
4000000.0,1.634485,0.0,The Hot Flashes,4.5,22.0,2013.0,7.0,12.0,0.0
25000.0,3.985181,25000.0,Lost in the Sun,5.8,48.0,2015.0,11.0,5.0,1.0
1600000.0,0.46122,0.0,Jigarthanda,7.3,11.0,2014.0,8.0,1.0,0.0
0.0,1.804632,0.0,Sharpe's Regiment,6.8,11.0,1996.0,5.0,1.0,0.0
0.0,0.272295,0.0,David and Goliath,4.3,6.0,2015.0,3.0,13.0,0.0
0.0,0.571273,0.0,Frisky,8.2,3.0,1954.0,1.0,1.0,0.0
0.0,0.912961,0.0,Three Nights of Love,5.5,1.0,1964.0,10.0,8.0,0.0
0.0,0.002006,0.0,Six Days a Week,0.0,0.0,1965.0,3.0,22.0,0.0
0.0,0.001341,0.0,Without Knowing Anything About Her,0.0,0.0,1969.0,11.0,18.0,0.0
0.0,0.00022,0.0,Somewhere Beyond Love,6.0,3.0,1974.0,6.0,6.0,0.0
0.0,0.243093,0.0,Misunderstood,7.5,16.0,1966.0,1.0,1.0,0.0
0.0,0.91631,0.0,The Sunday Woman,7.0,7.0,1975.0,12.0,23.0,0.0
0.0,0.001021,0.0,A Boy from Calabria,6.5,3.0,1987.0,9.0,11.0,0.0
0.0,1.006004,0.0,Christmas Rematch,6.4,17.0,2004.0,1.0,30.0,0.0
0.0,0.035412,0.0,The Last Minute,6.0,1.0,1988.0,1.0,1.0,0.0
0.0,0.00222,0.0,Bix,6.0,2.0,1991.0,1.0,1.0,0.0
0.0,1e-06,0.0,Magnificat,5.0,1.0,1993.0,4.0,9.0,0.0
0.0,0.219228,0.0,Arcane Sorcerer,6.3,6.0,1996.0,1.0,1.0,0.0
0.0,0.146451,0.0,The White Ship,6.5,4.0,1941.0,10.0,31.0,0.0
0.0,0.883096,0.0,Escape by Night,6.8,3.0,1960.0,7.0,31.0,0.0
0.0,0.910147,0.0,Vanina Vanini,6.3,2.0,1961.0,10.0,12.0,0.0
0.0,0.016421,0.0,The Messiah,6.3,4.0,1975.0,10.0,24.0,0.0
0.0,0.403825,0.0,I cavalieri che fecero l'impresa,2.3,3.0,2001.0,1.0,1.0,0.0
0.0,0.081606,0.0,Dov'è la libertà...?,6.5,2.0,1954.0,2.0,25.0,0.0
0.0,0.253016,0.0,Joan of Arc at the Stake,5.0,2.0,1954.0,12.0,20.0,0.0
0.0,0.855519,0.0,Il figlio più piccolo,5.8,16.0,2010.0,2.0,19.0,0.0
0.0,0.367016,0.0,A Second Childhood,6.8,6.0,2010.0,10.0,8.0,0.0
0.0,0.783186,0.0,A Golden Boy,4.4,11.0,2014.0,9.0,18.0,0.0
11000000.0,12.293202,161789.0,Louder Than Bombs,6.7,93.0,2015.0,5.0,18.0,0.0147080909090909
0.0,1.80368,0.0,Entre Abelhas,6.8,34.0,2015.0,4.0,30.0,0.0
0.0,0.534559,0.0,My Wife's Husband,6.3,9.0,1963.0,9.0,1.0,0.0
0.0,2.125139,0.0,Pouic-Pouic,6.1,21.0,1963.0,11.0,20.0,0.0
0.0,0.011525,0.0,Algorithms,0.0,0.0,2013.0,6.0,6.0,0.0
0.0,4.271086,0.0,Le Grand Restaurant,6.5,70.0,1966.0,1.0,1.0,0.0
0.0,0.317873,0.0,More of Me,1.0,1.0,2007.0,6.0,17.0,0.0
0.0,0.010305,0.0,Ferdinando and Carolina,0.0,0.0,1999.0,1.0,1.0,0.0
8900000.0,8.476315,4100000.0,Heist,5.6,322.0,2015.0,11.0,13.0,0.4606741573033708
0.0,2.418307,0.0,Condemned,3.4,27.0,2015.0,11.0,13.0,0.0
0.0,1.311874,0.0,Entertainment,5.2,21.0,2015.0,8.0,11.0,0.0
0.0,2.564738,0.0,"Rio, I Love You",3.8,17.0,2014.0,9.0,12.0,0.0
0.0,0.355751,0.0,The Murder Pact,4.3,4.0,2015.0,10.0,9.0,0.0
0.0,1.168623,0.0,PG 16...,6.7,9.0,2010.0,9.0,16.0,0.0
0.0,1.525021,0.0,Sharpe's Siege,7.5,10.0,1996.0,5.0,8.0,0.0
0.0,0.194929,0.0,The Price We Pay,6.7,5.0,2014.0,9.0,5.0,0.0
0.0,0.534794,0.0,We Are Many,6.4,5.0,2014.0,6.0,8.0,0.0
0.0,3.424798,0.0,Fonzy,5.7,72.0,2013.0,10.0,30.0,0.0
0.0,1.390382,0.0,Happy 140,6.3,17.0,2015.0,4.0,10.0,0.0
0.0,5.675752,0.0,Shelter,5.8,34.0,2014.0,9.0,12.0,0.0
0.0,0.559559,0.0,White Skin,4.6,6.0,2004.0,9.0,17.0,0.0
0.0,6.133899,0.0,400 Days,4.2,193.0,2015.0,10.0,29.0,0.0
0.0,4.502793,0.0,A Girl at My Door,7.1,40.0,2014.0,5.0,22.0,0.0
0.0,0.482733,0.0,Just Desserts,4.3,3.0,2004.0,1.0,1.0,0.0
0.0,1.933294,0.0,"If Not Us, Who?",5.7,7.0,2011.0,3.0,10.0,0.0
0.0,0.149035,0.0,The Boy Who Walked Backwards,6.8,4.0,1995.0,2.0,5.0,0.0
0.0,1.15327,0.0,Lost and Love,5.8,6.0,2015.0,3.0,20.0,0.0
0.0,0.226086,0.0,Absence,5.0,1.0,1992.0,4.0,1.0,0.0
0.0,0.668134,0.0,The Left-Handed Woman,7.0,2.0,1978.0,5.0,25.0,0.0
0.0,0.698575,0.0,You Won't Have Alsace-Lorraine,5.4,6.0,1977.0,10.0,19.0,0.0
0.0,3.267557,0.0,The Discord,6.7,52.0,1978.0,3.0,16.0,0.0
0.0,0.269543,0.0,The Hardy Bucks Movie,5.2,3.0,2013.0,2.0,21.0,0.0
0.0,0.000308,0.0,We Want the Colonels,5.7,3.0,1973.0,3.0,5.0,0.0
0.0,0.003794,0.0,Dear Michele,0.0,0.0,1976.0,1.0,1.0,0.0
0.0,0.0779,0.0,Lovers and Liars,8.0,1.0,1979.0,4.0,24.0,0.0
0.0,0.620642,0.0,The Two Lives of Mattia Pascal,5.8,4.0,1985.0,6.0,3.0,0.0
0.0,0.002368,0.0,Facciamo paradiso,0.0,0.0,1995.0,4.0,7.0,0.0
0.0,0.451399,0.0,Dirty Linen,0.0,0.0,1999.0,1.0,25.0,0.0
0.0,0.15675,0.0,The Passionate Thief,5.2,3.0,1960.0,10.0,21.0,0.0
0.0,0.001382,0.0,Forbidden,0.0,0.0,1954.0,4.0,1.0,0.0
0.0,0.149058,0.0,Toto and Carolina,4.5,2.0,1955.0,3.0,3.0,0.0
0.0,0.374169,0.0,Donatella,0.0,0.0,1956.0,10.0,28.0,0.0
0.0,0.399234,0.0,Padri e figli,7.2,3.0,1957.0,2.0,21.0,0.0
0.0,0.639412,0.0,Le rose del deserto,5.8,2.0,2006.0,1.0,1.0,0.0
0.0,3.736959,0.0,The Under-Gifted,6.6,82.0,1980.0,4.0,30.0,0.0
0.0,1.603415,0.0,Inspector Blunder,6.4,24.0,1980.0,12.0,3.0,0.0
0.0,0.27202,0.0,Le maître d'école,6.4,29.0,1981.0,10.0,28.0,0.0
0.0,1.223298,0.0,"So Long, Stooge",7.0,31.0,1983.0,12.0,20.0,0.0
0.0,1.505466,0.0,Banzai,6.0,30.0,1983.0,3.0,23.0,0.0
0.0,0.800358,0.0,Velociraptor,6.1,6.0,2014.0,6.0,7.0,0.0
0.0,0.0315,0.0,The Mysterious House of Dr. C.,0.0,0.0,1976.0,1.0,9.0,0.0
0.0,0.415635,0.0,The Lady Without Camelias,5.3,4.0,1953.0,2.0,27.0,0.0
0.0,0.067808,0.0,Chung Kuo - Cina,8.0,2.0,1972.0,12.0,26.0,0.0
0.0,0.267863,0.0,The Mystery of Oberwald,7.5,2.0,1981.0,9.0,3.0,0.0
0.0,3.497789,0.0,Eros,5.0,16.0,2004.0,9.0,9.0,0.0
300000.0,0.524527,0.0,The Extreme Tragic Story of Celal Tan and His Family,4.8,5.0,2011.0,11.0,16.0,0.0
0.0,1.095345,0.0,Bana Masal Anlatma,5.7,9.0,2015.0,1.0,9.0,0.0
0.0,1.959976,0.0,In Bar,5.8,11.0,2007.0,1.0,1.0,0.0
0.0,0.512986,0.0,Thou Gild'st the Even,7.8,6.0,2013.0,3.0,29.0,0.0
0.0,0.081008,0.0,1989,0.0,0.0,2014.0,11.0,5.0,0.0
0.0,0.118601,0.0,Hello Lonesome,6.3,3.0,2010.0,6.0,1.0,0.0
0.0,2.750275,0.0,The Surprise,6.9,23.0,2015.0,5.0,21.0,0.0
0.0,3.528875,0.0,Double zéro,5.0,71.0,2004.0,6.0,16.0,0.0
17000000.0,5.660649,42426912.0,Love the Coopers,5.4,169.0,2015.0,11.0,12.0,2.495700705882353
23400000.0,2.864948,67000000.0,Prem Ratan Dhan Payo,5.6,39.0,2015.0,11.0,11.0,2.863247863247864
0.0,1.421005,0.0,A Colbert Christmas: The Greatest Gift of All!,7.0,8.0,2008.0,11.0,23.0,0.0
0.0,1.057905,0.0,Outrage,6.5,6.0,1950.0,9.0,27.0,0.0
0.0,0.193278,0.0,A Dandy in Aspic,7.5,4.0,1968.0,4.0,2.0,0.0
0.0,0.990819,0.0,(T)ERROR,6.8,12.0,2015.0,1.0,24.0,0.0
0.0,0.020369,0.0,Perfumed Ball,8.0,2.0,1997.0,8.0,1.0,0.0
0.0,0.205774,0.0,Straight-Jacket,5.4,5.0,2004.0,2.0,1.0,0.0
0.0,0.079878,0.0,A Reunion,0.0,0.0,2014.0,6.0,1.0,0.0
0.0,1.275006,0.0,In the Grayscale,6.8,19.0,2015.0,3.0,6.0,0.0
0.0,0.072373,0.0,King Lear,2.5,2.0,1916.0,12.0,17.0,0.0
4500000.0,0.242023,0.0,Captains of the Sands,6.1,6.0,2011.0,10.0,7.0,0.0
0.0,1.44664,0.0,Caramuru: The Invention of Brazil,6.2,15.0,2001.0,11.0,9.0,0.0
0.0,0.346531,0.0,No Night Is Too Long,6.4,5.0,2002.0,12.0,27.0,0.0
0.0,0.927886,0.0,Manichitrathazhu,7.4,9.0,1993.0,12.0,25.0,0.0
0.0,1.140929,0.0,Devasuram,6.4,8.0,1993.0,4.0,14.0,0.0
0.0,1e-06,0.0,Chashme Buddoor,6.1,4.0,1981.0,4.0,30.0,0.0
0.0,0.978978,0.0,Sharpe's Mission,7.2,10.0,1996.0,5.0,15.0,0.0
0.0,0.172239,0.0,The Conquerors,5.8,2.0,2013.0,9.0,25.0,0.0
0.0,1.880634,0.0,Rock the Casbah,6.5,7.0,2013.0,9.0,11.0,0.0
0.0,0.110471,0.0,I Was a Shoplifter,5.0,1.0,1950.0,5.0,13.0,0.0
0.0,0.092891,0.0,Iron Man,5.0,1.0,1951.0,8.0,18.0,0.0
0.0,0.874587,0.0,Showdown,5.5,2.0,1973.0,6.0,20.0,0.0
0.0,0.228273,0.0,This Earth Is Mine,6.5,1.0,1959.0,6.0,26.0,0.0
